OBJECTID_1,AREA_NAME,HOOD_ID,ASSAULT_2014,ASSAULT_2015,ASSAULT_2016,ASSAULT_2017,ASSAULT_2018,ASSAULT_2019,ASSAULT_2020,ASSAULT_2021,ASSAULT_2022,ASSAULT_2023,ASSAULT_RATE_2014,ASSAULT_RATE_2015,ASSAULT_RATE_2016,ASSAULT_RATE_2017,ASSAULT_RATE_2018,ASSAULT_RATE_2019,ASSAULT_RATE_2020,ASSAULT_RATE_2021,ASSAULT_RATE_2022,ASSAULT_RATE_2023,AUTOTHEFT_2014,AUTOTHEFT_2015,AUTOTHEFT_2016,AUTOTHEFT_2017,AUTOTHEFT_2018,AUTOTHEFT_2019,AUTOTHEFT_2020,AUTOTHEFT_2021,AUTOTHEFT_2022,AUTOTHEFT_2023,AUTOTHEFT_RATE_2014,AUTOTHEFT_RATE_2015,AUTOTHEFT_RATE_2016,AUTOTHEFT_RATE_2017,AUTOTHEFT_RATE_2018,AUTOTHEFT_RATE_2019,AUTOTHEFT_RATE_2020,AUTOTHEFT_RATE_2021,AUTOTHEFT_RATE_2022,AUTOTHEFT_RATE_2023,BIKETHEFT_2014,BIKETHEFT_2015,BIKETHEFT_2016,BIKETHEFT_2017,BIKETHEFT_2018,BIKETHEFT_2019,BIKETHEFT_2020,BIKETHEFT_2021,BIKETHEFT_2022,BIKETHEFT_2023,BIKETHEFT_RATE_2014,BIKETHEFT_RATE_2015,BIKETHEFT_RATE_2016,BIKETHEFT_RATE_2017,BIKETHEFT_RATE_2018,BIKETHEFT_RATE_2019,BIKETHEFT_RATE_2020,BIKETHEFT_RATE_2021,BIKETHEFT_RATE_2022,BIKETHEFT_RATE_2023,BREAKENTER_2014,BREAKENTER_2015,BREAKENTER_2016,BREAKENTER_2017,BREAKENTER_2018,BREAKENTER_2019,BREAKENTER_2020,BREAKENTER_2021,BREAKENTER_2022,BREAKENTER_2023,BREAKENTER_RATE_2014,BREAKENTER_RATE_2015,BREAKENTER_RATE_2016,BREAKENTER_RATE_2017,BREAKENTER_RATE_2018,BREAKENTER_RATE_2019,BREAKENTER_RATE_2020,BREAKENTER_RATE_2021,BREAKENTER_RATE_2022,BREAKENTER_RATE_2023,HOMICIDE_2014,HOMICIDE_2015,HOMICIDE_2016,HOMICIDE_2017,HOMICIDE_2018,HOMICIDE_2019,HOMICIDE_2020,HOMICIDE_2021,HOMICIDE_2022,HOMICIDE_2023,HOMICIDE_RATE_2014,HOMICIDE_RATE_2015,HOMICIDE_RATE_2016,HOMICIDE_RATE_2017,HOMICIDE_RATE_2018,HOMICIDE_RATE_2019,HOMICIDE_RATE_2020,HOMICIDE_RATE_2021,HOMICIDE_RATE_2022,HOMICIDE_RATE_2023,ROBBERY_2014,ROBBERY_2015,ROBBERY_2016,ROBBERY_2017,ROBBERY_2018,ROBBERY_2019,ROBBERY_2020,ROBBERY_2021,ROBBERY_2022,ROBBERY_2023,ROBBERY_RATE_2014,ROBBERY_RATE_2015,ROBBERY_RATE_2016,ROBBERY_RATE_2017,ROBBERY_RATE_2018,ROBBERY_RATE_2019,ROBBERY_RATE_2020,ROBBERY_RATE_2021,ROBBERY_RATE_2022,ROBBERY_RATE_2023,SHOOTING_2014,SHOOTING_2015,SHOOTING_2016,SHOOTING_2017,SHOOTING_2018,SHOOTING_2019,SHOOTING_2020,SHOOTING_2021,SHOOTING_2022,SHOOTING_2023,SHOOTING_RATE_2014,SHOOTING_RATE_2015,SHOOTING_RATE_2016,SHOOTING_RATE_2017,SHOOTING_RATE_2018,SHOOTING_RATE_2019,SHOOTING_RATE_2020,SHOOTING_RATE_2021,SHOOTING_RATE_2022,SHOOTING_RATE_2023,THEFTFROMMV_2014,THEFTFROMMV_2015,THEFTFROMMV_2016,THEFTFROMMV_2017,THEFTFROMMV_2018,THEFTFROMMV_2019,THEFTFROMMV_2020,THEFTFROMMV_2021,THEFTFROMMV_2022,THEFTFROMMV_2023,THEFTFROMMV_RATE_2014,THEFTFROMMV_RATE_2015,THEFTFROMMV_RATE_2016,THEFTFROMMV_RATE_2017,THEFTFROMMV_RATE_2018,THEFTFROMMV_RATE_2019,THEFTFROMMV_RATE_2020,THEFTFROMMV_RATE_2021,THEFTFROMMV_RATE_2022,THEFTFROMMV_RATE_2023,THEFTOVER_2014,THEFTOVER_2015,THEFTOVER_2016,THEFTOVER_2017,THEFTOVER_2018,THEFTOVER_2019,THEFTOVER_2020,THEFTOVER_2021,THEFTOVER_2022,THEFTOVER_2023,THEFTOVER_RATE_2014,THEFTOVER_RATE_2015,THEFTOVER_RATE_2016,THEFTOVER_RATE_2017,THEFTOVER_RATE_2018,THEFTOVER_RATE_2019,THEFTOVER_RATE_2020,THEFTOVER_RATE_2021,THEFTOVER_RATE_2022,THEFTOVER_RATE_2023,POPULATION_2023,Shape__Area,Shape__Length
138,Long Branch,19,64,67,60,65,57,59,70,95,90,96,623.2956543,649.7915039,577.3671875,612.4564209,524.0897217,531.435791,622.6096191,838.8521118,783.0172119,827.5148926,9,15,13,14,11,11,24,41,33,37,87.6509552,145.475708,125.0962296,131.9136963,101.1401215,99.08124542,213.466156,362.0309143,287.1063232,318.9380188,12,10,10,17,35,11,8,11,30,16,116.8679428,96.9838028,96.22786713,160.1809082,321.8094788,99.08124542,71.15538788,97.13024139,258.5983967,137.9191437,24,33,28,27,39,29,34,15,33,27,233.7358856,320.0465393,269.4380188,254.4049683,358.5877075,261.2142029,302.4104004,132.4503326,287.1063232,232.7385559,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,8.830021858,0,,14,14,6,14,10,30,16,1,7,7,136.345932,135.7773285,57.73672104,131.9136963,91.9455719,270.2215881,142.3107758,8.830021858,60.90134048,60.33962631,0,0,0,3,0,0,0,3,0,,0,0,0,28.26721954,0,0,0,26.49006653,0,,45,52,19,42,16,44,42,39,30,19,438.2547607,504.3157654,182.8329468,395.7410583,147.112915,396.3249817,373.5657654,344.3708496,258.5983967,163.7789917,2,4,,3,3,1,4,3,5,2,19.4779892,38.79352188,,28.26721954,27.58366966,9.007386208,35.57769394,26.49006653,43.50095749,17.23989296,11601,2261913.66674805,7808.45161974756
139,New Toronto,18,86,103,98,101,105,108,87,116,163,168,748.9984131,892.0065918,840.8408203,857.6766357,879.3969727,895.6708984,720.3179321,962.6555786,1346.884766,1376.485107,9,13,10,12,12,23,21,15,42,38,78.38356018,112.5833588,85.80008698,101.9021759,100.5025101,190.7447357,173.8698425,124.4813309,347.0500793,311.3478088,7,12,6,9,35,9,16,9,21,9,60.96498871,103.9230957,51.48005295,76.42662811,293.1323242,74.63924408,132.4722595,74.688797,172.0606309,73.74027252,24,42,42,26,21,25,41,18,24,38,209.0228119,363.730835,360.3603516,220.7880402,175.8793945,207.3312378,339.4601746,149.377594,198.3143311,311.3478088,0,0,1,0,2,0,0,0,0,,0,0,8.580008507,0,16.75041962,0,0,0,0,,19,21,19,23,20,17,11,14,16,16,165.4763947,181.8654175,163.0201569,195.3125,167.5041809,140.9852448,91.07468414,116.1825714,132.209549,131.093811,1,1,1,3,1,2,4,3,0,1,8.709283829,8.660258293,8.580008507,25.47554398,8.375209808,16.58649826,33.11806488,24.89626503,0,8.19336319,20,43,32,21,37,42,40,24,48,36,174.1856842,372.3910828,274.5602722,178.3288116,309.8827515,348.3164673,331.1806641,199.1701202,393.281442,294.9610901,2,5,5,1,1,2,5,5,7,5,17.41856766,43.3012886,42.90004349,8.491847992,8.375209808,16.58649826,41.39758301,41.49377441,57.84167862,40.96681595,12205,3483680.29052734,11167.2271212586
140,Stonegate-Queensway,16,95,73,81,105,88,91,109,82,104,137,371.09375,285.7366638,316.3938904,406.1109924,335.8009644,344.0843811,411.5381775,310.8179932,392.3936157,512.571106,39,32,14,35,34,36,49,70,141,148,152.34375,125.254425,54.68536377,135.3703308,129.7412872,136.1212921,185.0034027,265.332428,531.9951782,553.7264404,10,20,12,8,12,11,13,5,10,7,39.0625,78.28401184,46.87316895,30.94179153,45.79103851,41.59262085,49.08253479,18.95231628,37.41394792,26.18976402,70,45,49,50,39,64,35,30,44,101,273.4375,176.1390381,191.3987732,193.3861847,148.8208771,241.9934235,132.1452789,113.7138977,166.0126801,377.8808594,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3.790463209,0,7.482789516,23,15,16,26,27,24,20,19,7,18,89.84375,58.7130127,62.49755859,100.5608215,103.0298386,90.74753571,75.51158905,72.01879883,26.41110802,67.34510803,3,2,0,0,1,2,0,0,0,1,11.71875,7.828401566,0,0,3.815920115,7.562294483,0,0,0,3.741394758,95,61,52,58,79,73,98,59,107,69,371.09375,238.7662506,203.1170654,224.3279877,301.4576721,276.0237427,370.0068054,223.6373291,400.3292427,258.15625,8,8,4,6,8,4,5,7,9,11,31.25,31.31360626,15.62438965,23.2063427,30.52736092,15.12458897,18.87789726,26.53324318,33.95713806,41.1553421,26728,7945942.4597168,11852.9163248028
141,Kingsway South,15,23,33,27,20,31,29,11,30,21,65,244.8631897,351.9624634,287.8157959,209.709549,319.0285034,293.7303772,110.4306793,300.5409851,208.1474915,633.713562,18,16,9,21,10,29,17,36,68,88,191.6320648,170.648468,95.93859863,220.1950226,102.9124222,293.7303772,170.6655884,360.6491699,674.0014038,857.9506836,12,16,14,8,7,7,12,6,6,9,127.7547073,170.648468,149.2378235,83.88381958,72.03869629,70.9004364,120.4698334,60.10819626,58.49663644,87.74495697,24,23,27,31,18,25,21,9,13,55,255.5094147,245.3071747,287.8157959,325.0498047,185.2423553,253.2158356,210.8222046,90.16229248,128.8532104,536.2191772,,,,,,,,,,,,,,,,,,,,,9,17,10,15,16,13,4,14,8,8,95.81603241,181.3139954,106.5984421,157.2821655,164.6598816,131.6722412,40.1566124,140.2524567,79.29428101,77.99551392,0,0,0,1,0,0,0,0,0,,0,0,0,10.48547745,0,0,0,0,0,,24,34,19,28,27,23,14,17,20,13,255.5094147,362.6279907,202.5370483,293.5933838,277.8635254,232.9585724,140.5481415,170.3065491,194.9887881,126.7427139,3,3,2,6,4,4,3,3,4,6,31.93867683,31.99658775,21.3196888,62.91286469,41.1649704,40.514534,30.11745834,30.05409813,39.6471405,58.49663544,10257,2638166.81445313,8062.16138873272
142,Etobicoke West Mall,13,45,59,46,53,45,52,63,48,52,66,390.049408,505.6998291,388.9734497,441.6666565,368.8524475,420.5758667,506.7975159,385.6660767,414.540802,519.1536255,11,14,15,9,9,12,10,17,31,62,95.34541321,119.9965744,126.8391647,75,73.77049255,97.05596924,80.44405365,136.5900726,247.1300964,487.6897583,10,2,1,2,2,3,2,4,4,3,86.67764282,17.14236641,8.455944061,16.66666603,16.39344215,24.26399231,16.08880997,32.13883972,31.4638559,23.59789276,26,25,14,8,16,8,14,12,21,12,225.3618774,214.2795868,118.3832245,66.66666412,131.1475372,64.70397949,112.6216736,96.41651917,167.4107208,94.39157104,1,0,1,0,0,2,1,0,0,,8.667764664,0,8.455944061,0,0,16.17599487,8.044404984,0,0,,15,5,4,4,6,10,9,2,5,1,130.0164642,42.85591888,33.82377625,33.33333206,49.18032837,80.87997437,72.39964294,16.06941986,39.85969543,7.865963936,1,2,1,1,3,4,6,0,1,2,8.667764664,17.14236641,8.455944061,8.333333015,24.59016418,32.35198975,48.2664299,0,7.97193861,15.73192787,24,25,19,15,23,19,29,18,53,49,208.0263519,214.2795868,160.6629486,125,188.5245972,153.6719513,233.2877502,144.6247864,416.8960906,385.4322205,,3,,4,3,6,7,3,5,5,,25.71355057,,33.33333206,24.59016418,48.52798462,56.31083679,24.10412979,39.85969543,39.32981873,12713,1796406.22192383,6475.59413914792
143,Markland Wood,12,23,12,26,23,24,14,42,25,35,45,214.6924286,112.2019653,242.8998566,213.9136963,221.4839478,128.7593079,387.2395325,232.7313385,325.8542175,418.9554138,8,15,13,9,19,9,29,22,31,50,74.67562866,140.2524567,121.4499283,83.70536041,175.3414612,82.77384186,267.3796692,204.8035736,288.6137085,465.506012,32,6,1,3,5,9,1,1,1,1,298.7025146,56.10098267,9.342302322,27.9017849,46.14248657,82.77384186,9.219988823,9.309253693,9.310120101,9.310119629,52,19,19,13,25,25,12,9,12,15,485.391571,177.6531067,177.5037384,120.9077377,230.7124329,229.9273376,110.6398697,83.78327942,111.7214432,139.6517944,,,,,,,,,,,,,,,,,,,,,9,3,10,10,4,13,17,8,11,4,84.01007843,28.05049133,93.42301941,93.00595093,36.91399002,119.5622177,156.7398071,74.47402954,102.4113235,37.24047852,0,0,0,0,1,1,0,0,0,,0,0,0,0,9.228497505,9.197093964,0,0,0,,58,38,44,31,22,18,16,23,40,23,541.3983154,355.3062134,411.0612793,288.3184509,203.026947,165.5476837,147.5198212,214.1128235,372.404804,214.1327667,3,2,2,1,2,3,7,,3,1,28.00336075,18.70032692,18.68460464,9.300595284,18.45699501,27.59128189,64.53992462,,27.93036079,9.310119629,10741,2953929.625,7845.48598147479
144,Eringate-Centennial-West Deane,11,55,64,61,58,34,44,42,38,57,90,286.2644958,335.0610046,320.6981812,302.5560913,175.3390808,225.3290253,215.1859894,195.8964844,293.1194153,460.1697388,28,24,30,29,27,41,51,66,89,120,145.7346649,125.6478729,157.7204132,151.2780457,139.2398529,209.965683,261.2972717,340.241272,457.6776733,613.5596924,5,2,4,4,2,3,4,0,0,2,26.02404594,10.47065639,21.02938843,20.86593628,10.31406307,15.36334324,20.49390221,0,0,10.22599411,39,28,28,18,33,20,12,14,18,31,202.9875641,146.5891876,147.205719,93.89671326,170.1820374,102.422287,61.48170853,72.17238617,92.56402588,158.5029144,0,0,0,0,2,1,0,0,0,,0,0,0,0,10.31406307,5.121114254,0,0,0,,13,15,13,18,9,11,19,4,12,13,67.66252136,78.52992249,68.34551239,93.89671326,46.4132843,56.33225632,97.34603882,20.62068176,61.70935059,66.46896362,0,4,3,1,3,2,4,1,1,,0,20.94131279,15.77204132,5.21648407,15.47109509,10.24222851,20.49390221,5.155170441,5.142445564,,71,46,42,29,42,36,37,34,60,45,369.5414429,240.8250885,220.8085785,151.2780457,216.5953217,184.3601227,189.5686035,175.2758026,306.7798343,230.0848694,6,4,4,2,4,4,3,2,3,3,31.22885513,20.94131279,21.02938843,10.43296814,20.62812614,20.48445702,15.37042713,10.31034088,15.42733765,15.33899212,19558,8645665.69702148,15361.9157581881
145,Princess-Rosethorn,10,24,15,35,27,21,26,23,25,27,25,209.6436005,131.9261169,308.9962158,234.232666,178.1321564,216.6486053,190.0983582,205.5921021,219.3695221,199.1714478,21,19,24,19,21,28,20,23,61,115,183.4381561,167.1064148,211.8831177,164.8303986,178.1321564,233.3138885,165.3029175,189.1447296,495.6126099,916.1886597,3,4,3,3,6,5,2,5,1,2,26.20545006,35.18029785,26.48538971,26.0258522,50.89490128,41.66319656,16.53029251,41.11841965,7.966857871,15.93371582,34,29,33,29,22,33,12,12,13,63,296.9951172,255.0571747,291.3392639,251.5832367,186.6146393,274.9770813,99.18174744,98.68421173,105.6223602,501.9120483,0,0,1,0,1,0,0,0,0,,0,0,8.828462601,0,8.482483864,0,0,0,0,,22,4,37,7,3,15,9,2,2,12,192.1733093,35.18029785,326.6531372,60.72698975,25.44745064,124.9895859,74.38631439,16.44736862,16.24959373,95.60229492,0,0,1,3,1,0,1,1,1,2,0,0,8.828462601,26.0258522,8.482483864,0,8.265146255,8.223684311,8.124796867,15.93371582,91,74,53,30,37,33,37,34,28,19,794.8986816,650.8355103,467.9085388,260.2585144,313.8518982,274.9770813,305.8103943,279.6052551,223.0720204,151.3703003,4,4,3,3,6,4,4,2,2,5,34.94060135,35.18029785,26.48538971,26.0258522,50.89490128,33.33055496,33.06058502,16.44736862,16.24959373,39.83428955,12552,5171364.56860352,11052.1232494944
146,Edenbridge-Humber Valley,9,25,24,29,28,23,35,33,35,31,53,161.498703,154.5196991,185.647522,176.0341949,141.6866913,211.9542236,197.9129181,208.9926605,182.9772186,306.8728027,26,23,28,18,18,23,37,30,76,115,167.9586639,148.0813751,179.2458801,113.1648407,110.885231,139.2841949,221.902359,179.1365662,448.5892944,665.8560791,3,11,5,11,3,1,4,6,2,2,19.37984467,70.8215332,32.00819397,69.15629578,18.48087311,6.05583477,23.98944473,35.82731247,11.58010538,11.58010578,43,40,46,42,45,53,23,16,30,63,277.777771,257.5328369,294.4753723,264.0513,277.2130737,320.959259,137.9393005,95.53949738,177.0747223,364.7733154,,,,,,,,,,,,,,,,,,,,,7,7,4,5,6,3,9,,6,7,45.21963882,45.06824493,25.60655594,31.43467903,36.96174622,18.16750526,53.97624969,,35.4149437,40.5303688,0,0,2,0,0,3,1,2,2,1,0,0,12.80327797,0,0,18.16750526,5.997361183,11.94243717,11.80498123,5.790052891,87,83,47,37,23,33,27,24,39,28,562.0155029,534.3806152,300.8770142,232.6166229,141.6866913,199.8425446,161.9287567,143.3092499,225.8120549,162.1214752,3,4,2,4,5,10,1,2,9,5,19.37984467,25.75328445,12.80327797,25.14774323,30.80145454,60.55834961,5.997361183,11.94243717,53.12241745,28.95026398,17271,5511639.08691406,11180.3434916878
147,Humber Heights-Westmount,8,24,34,31,38,39,36,23,31,32,53,233.3268585,330.2253418,300.1549072,361.354126,362.6220398,328.3772583,207.5437622,278.0518494,283.7633972,464.993866,27,26,17,25,15,19,23,20,29,25,262.4927063,252.5252533,164.6010895,237.7329712,139.4700165,173.3102264,207.5437622,179.3882904,257.1605835,219.336731,3,3,1,1,3,1,1,3,4,1,29.16585732,29.13752937,9.682416916,9.509319305,27.89400291,9.121590614,9.023641586,26.90824318,35.09387612,8.773468971,19,20,23,31,29,23,9,16,10,13,184.7170868,194.2501984,222.6955872,294.7888794,269.6420288,209.7965851,81.21277618,143.5106354,88.67606354,114.0550995,1,0,1,1,2,0,0,2,1,,9.721952438,0,9.682416916,9.509319305,18.59600258,0,0,17.93882942,8.867606163,,11,6,11,5,5,5,2,1,9,6,106.9414749,58.27505875,106.5065842,47.54659653,46.49000549,45.60795593,18.04728317,8.969414711,79.80845642,52.64081573,1,4,7,3,3,7,0,5,1,4,9.721952438,38.85004044,67.7769165,28.52795792,27.89400291,63.85113525,0,44.8470726,8.867606163,35.09387589,68,36,28,23,35,13,36,33,18,20,661.0927734,349.6503601,271.107666,218.7143402,325.4300232,118.5806808,324.8511047,295.9906616,157.9224425,175.4693756,1,2,4,6,3,5,1,5,1,2,9.721952438,19.42502022,38.72966766,57.05591583,27.89400291,45.60795593,9.023641586,44.8470726,8.867606163,17.54693794,11398,2802718.31005859,9088.13335479588
148,Willowridge-Martingrove-Richview,7,83,71,98,99,78,96,95,57,98,123,366.9968262,312.9545593,429.560791,428.8313293,333.3333435,405.7995605,400.3708801,240.9842377,411.5744934,510.4369812,45,35,49,43,53,43,70,60,106,105,198.9741821,154.2733765,214.7803955,186.2600708,226.4957275,181.764389,295.0101013,253.6676178,445.1723938,435.7388916,2,11,2,3,3,2,1,6,5,3,8.843297005,48.48591614,8.766547203,12.99488831,12.82051277,8.454156876,4.214430332,25.36676025,20.74947089,12.44968224,43,36,35,39,66,42,21,21,27,31,190.1308746,158.6811829,153.414566,168.933548,282.0512695,177.5373077,88.5030365,88.78366089,113.3929672,128.6467133,0,1,0,0,2,1,0,2,0,,0,4.407810688,0,0,8.547008514,4.227078438,0,8.455587387,0,,20,15,53,20,17,38,16,6,15,17,88.43296814,66.11715698,232.3134918,86.63259125,72.64957428,160.6289825,67.43088531,25.36676025,62.99609375,70.54820251,2,2,3,3,5,5,7,3,4,4,8.843297005,8.815621376,13.14982033,12.99488831,21.36752129,21.13539314,29.50101089,12.68338013,16.79895782,16.59957695,118,59,51,41,69,37,43,53,66,61,521.7545166,260.0608215,223.5469513,177.596817,294.8717957,156.4019165,181.2205048,224.0730591,273.8930157,253.1435394,4,3,4,4,4,3,4,3,5,3,17.68659401,13.22343159,17.53309441,17.32651901,17.09401703,12.68123627,16.85772133,12.68338013,20.99869728,12.44968224,24097,5517456.69238281,12059.1831483176
149,Kingsview Village-The Westway,6,92,121,128,107,97,97,100,99,132,151,406.2706909,535.2561035,565.645874,469.9371948,423.0266113,421.2446289,435.5210876,434.9736328,579.8374634,663.4738159,57,50,42,36,55,40,60,82,121,112,251.7111969,221.1802216,185.6025391,158.1097107,239.8604431,173.7091217,261.3126526,360.281189,531.5177002,492.1130066,0,6,2,4,5,5,5,3,5,1,0,26.54162598,8.838216782,17.56774521,21.80549431,21.71364021,21.77605438,13.18101978,21.96933081,4.393866062,38,33,34,39,39,27,14,17,15,40,167.8074646,145.9789429,150.2496796,171.2855225,170.0828552,117.2536621,60.9729538,74.69244385,65.890625,175.7546539,2,1,2,2,2,0,0,1,0,,8.831972122,4.423604488,8.838216782,8.783872604,8.722197533,0,0,4.393672943,0,,18,32,26,13,18,14,6,9,10,23,79.48774719,141.5553436,114.8968124,57.09517288,78.49977875,60.79819489,26.13126564,39.54305649,43.92708206,101.0589218,3,7,16,10,3,3,2,7,1,2,13.24795723,30.96523094,70.70573425,43.91936493,13.08329678,13.02818394,8.710421562,30.75571251,4.392708302,8.787732124,110,54,54,47,53,41,66,94,68,101,485.7584534,238.8746338,238.6318512,206.4210052,231.1382446,178.0518494,287.4439392,413.0052795,298.7828991,443.7804871,5,4,5,6,3,2,7,8,6,8,22.07992935,17.69441795,22.095541,26.35161781,13.08329678,8.685456276,30.4864769,35.14938354,26.35624886,35.1509285,22759,5063357.91357422,10449.2474354457
150,Elms-Old Rexdale,5,45,53,69,62,56,71,49,69,64,61,458.3418274,543.144104,709.7305298,632.9760132,567.088623,715.3652344,494.0014038,701.1482544,649.6143188,617.1590576,7,19,16,12,33,28,42,51,59,40,71.29761505,194.7120361,164.5751953,122.5114822,334.1772156,282.1158752,423.4297791,518.2399902,598.8631592,404.694458,1,4,2,3,2,1,2,0,2,6,10.18537426,40.99200821,20.57189941,30.62787056,20.25316429,10.07556629,20.16332245,0,20.23472278,60.70417023,8,17,10,12,7,10,13,10,9,16,81.48299408,174.2160339,102.8594971,122.5114822,70.88607788,100.7556686,131.0615997,101.6156921,91.35201263,161.8777771,0,0,0,2,0,0,0,0,1,,0,0,0,20.41858101,0,0,0,0,10.15022373,,14,8,21,22,13,16,7,7,15,14,142.5952301,81.98401642,216.0049438,224.6043854,131.6455688,161.2090607,70.57163239,71.13098145,152.2533569,141.6430664,2,4,4,6,3,9,0,7,6,,20.37074852,40.99200821,41.14379883,61.25574112,30.37974739,90.68009949,0,71.13098145,60.90134048,,31,24,24,20,19,25,35,18,31,43,315.746582,245.9520416,246.862793,204.1858063,192.4050598,251.8891754,352.8581543,182.9082336,313.6382032,435.0465393,1,1,,2,1,4,2,3,,4,10.18537426,10.24800205,,20.41858101,10.12658215,40.30226517,20.16332245,30.48470688,,40.46944427,9884,2931077.00854492,9356.74751418956
151,Rexdale-Kipling,4,50,59,70,86,76,58,49,48,58,76,467.027832,552.2792969,655.8605957,802.538269,702.7277222,534.315979,452.6140747,447.0522461,540.9438477,708.822998,13,9,22,23,57,52,40,40,55,74,121.4272385,84.24599457,206.1276093,214.6323242,527.0457764,479.0419312,369.4808655,372.5435486,512.9639893,690.1697388,0,1,2,2,1,1,1,2,1,1,0,9.360666275,18.73887444,18.66368103,9.246417046,9.21234417,9.2370224,18.62717628,9.326618168,9.326618195,17,17,16,13,18,14,18,29,21,16,158.7894592,159.1313324,149.9109955,121.3139267,166.4355011,128.9728241,166.2664032,270.0940552,195.8589783,149.2258911,0,0,0,1,0,2,0,0,2,,0,0,0,9.331840515,0,18.42468834,0,0,18.65323639,,14,11,15,30,22,22,14,10,13,24,130.7677917,102.9673309,140.5415497,279.9552002,203.4211731,202.6715851,129.3183136,93.13588715,121.2460327,223.8388367,0,1,3,3,3,5,1,1,1,1,0,9.360666275,28.1083107,27.99552155,27.73925018,46.0617218,9.2370224,9.313588142,9.326618195,9.326618195,58,20,13,19,35,46,42,55,52,47,541.7522583,187.2133331,121.802681,177.3049622,323.6246033,423.7678528,387.9549255,512.2473755,484.9841447,438.3510437,2,1,,1,3,3,1,2,9,4,18.6811142,9.360666275,,9.331840515,27.73925018,27.63703346,9.2370224,18.62717628,83.93955994,37.30647278,10722,2505653.47436523,7067.21347680557
152,Thistletown-Beaumond Heights,3,63,58,48,56,53,75,56,61,52,66,605.5945435,557.5314941,460.2550659,533.9944458,500.8978271,704.9534912,527.5553589,578.8025513,493.6865234,626.7806396,10,15,15,23,44,52,43,44,55,48,96.12611389,144.1891785,143.8297119,219.3191528,415.8397217,488.7677307,405.0871277,417.4969177,522.168396,455.8404541,2,5,3,0,0,0,0,1,0,5,19.22522354,48.06305695,28.76594162,0,0,0,0,9.488566399,0,47.48337936,22,23,23,17,16,14,11,8,17,23,211.4774628,221.0900726,220.5388794,162.1054688,151.214447,131.5913086,103.6269455,75.90853119,161.3975067,218.4235535,0,1,0,0,2,0,0,0,0,,0,9.612611771,0,0,18.90180588,0,0,0,0,,20,24,16,24,11,10,9,6,16,13,192.2522278,230.7026825,153.4183502,228.8547668,103.9599304,93.9937973,84.78568268,56.93139648,151.9035339,123.4567871,0,2,3,2,1,2,1,1,5,,0,19.22522354,28.76594162,19.07123184,9.450902939,18.79875946,9.420631409,9.488566399,47.46985626,,27,55,36,20,35,39,55,40,22,55,259.5405273,528.6936646,345.1912842,190.7123108,330.7815857,366.5758057,518.1347046,379.5426636,208.9268756,522.3171997,1,3,1,4,2,4,5,2,2,14,9.612611771,28.83783531,9.588646889,38.14246368,18.90180588,37.59751892,47.10315704,18.9771328,18.98794174,132.9534607,10530,3339551.82373047,10828.6020136539
153,Mount Olive-Silverstone-Jamestown,2,240,236,275,278,256,275,207,212,262,297,706.1523438,695.9598999,811.8800049,812.2479858,738.6888428,786.1185913,590.1639404,607.2062988,747.0133667,839.3150024,62,58,43,50,77,87,87,77,118,152,182.4226837,171.0409851,126.9485092,146.0877686,222.1837463,248.6993256,248.039917,220.5419006,336.4411316,429.5484009,7,5,13,9,3,5,10,6,8,11,20.59610939,14.7449131,38.37978363,26.29579926,8.656509399,14.29306507,28.51033592,17.18508339,22.607811,31.08574104,25,37,34,34,27,35,18,16,26,24,73.55753326,109.1123581,100.3778915,99.33968353,77.90858459,100.0514526,51.31860352,45.82688904,74.13109589,67.82343292,2,2,3,0,4,3,3,0,1,4,5.884603024,5.897965431,8.856872559,0,11.54201317,8.575839043,8.553100586,0,2.851196051,11.30390549,76,106,106,69,62,59,31,50,54,54,223.6149139,312.5921631,312.9428406,201.60112,178.9011993,168.6581726,88.38204193,143.2090302,153.9645844,152.6027222,6,11,7,9,17,15,18,10,6,16,17.65380859,32.43880844,20.66603661,26.29579926,49.05355453,42.87919617,51.31860352,28.64180565,17.10717583,45.21562195,110,62,98,69,79,110,96,83,84,121,323.6531677,182.8369141,289.3245239,201.60112,227.9547577,314.4474182,273.6992188,237.7269897,237.3820155,341.9431458,5,5,4,1,3,8,8,3,18,11,14.7115078,14.7449131,11.80916405,2.921755314,8.656509399,22.86890411,22.80826759,8.592541695,51.32152939,31.08574104,35386,4637601.69140625,12968.3564893043
